"id","clase","ener_media","ener_50","ener_25","ener_75","gabor_media","gabor_25","gabor_50","gabor_75","amplitud_mean","amplitud_desv","amplitud_p25","amplitud_p75","w_m","w_25","w_50","w_75","std"
29432,"N",0.504363226428277,0.169838546621919,0.112642063362414,0.539317568370629,0.0350213555762726,0.0312460609478666,0.0312460609478666,0.0415052638435496,0.275834543607198,0.190356338627154,0.140420906245708,0.339622639119625,-2.50000000000668e-07,-0.0191975,0.00016,0.0174375,0.145463810950144
16123,"N",1.3356181193618,1.01705753376541,0.591947463400732,1.16082899161886,0.0531018824292779,0.0338312929928686,0.0338312929928686,0.074772559747796,0.294104781924259,0.204283918399688,0.167014613747597,0.354906052350998,-1.90476190475057e-07,-0.02792,-0.00643,0.01547,0.127936518332493
32485,"N",1.13200022320837,0.56615184122369,0.214890661702592,1.26656162992526,0.0560690620397793,0.0447711263749127,0.0447711263749127,0.0620242232722078,0.270391894326695,0.158056395326375,0.218806505203247,0.287522614002228,4.58015267176069e-07,-0.03669,-0.00485,0.01902,0.114153096058708
11159,"N",1.13520725117076,0.884383168439703,0.782536057489574,1.02965758314448,0.0457391483946519,0.0228141563518817,0.0228141563518817,0.045812299730012,0.256733232364058,0.152222820851803,0.182795703411102,0.286738365888596,-5.71428571427545e-07,-0.0222675,-0.002485,0.0182425,0.109609659350156
34536,"N",2.81563676875301,3.23133576332672,1.52993979680621,3.53838803862453,0.0726797284064404,0.0268737698851115,0.0268737698851115,0.0827174179038971,0.156267969625759,0.156449174053487,0.0851063802838326,0.162234038114548,3.60360360360304e-07,-0.031295,0.00276,0.025525,0.115899727507154
63765,"N",3.26070437952245,3.0038762704624,2.40393001169992,3.75834664476099,0.0766930198314321,0.0326919364214258,0.0326919364214258,0.0683405643521307,0.535299426365283,0.172320530894302,0.417883217334747,0.642335772514343,5.37634408603252e-07,-0.01742,-0.00418,0.01765,0.111628505041281
26044,"N",1.13746031839852,0.765339607155747,0.351048945549394,0.921292385136743,0.0550311978467339,0.0413763669077084,0.0413763669077084,0.0638596404467496,0.172552166537692,0.195949660374067,0.0533707849681377,0.182584270834923,9.52380952368882e-08,-0.03714,-0.00232,0.03073,0.131805261797437
72349,"N",0.531132045633679,0.213802382855173,0.148699237586463,0.380817419096204,0.0323593214806155,0.0236174154397256,0.0236174154397256,0.0387736774732143,0.161617768550347,0.208813762018686,0.0596330277621746,0.151376143097878,-2.970297029705e-07,-0.02544,-0.0016,0.01631,0.150612700762289
20960,"N",0.484462807101237,0.0846448358595122,0.0318580832257532,0.367489140245995,0.0388168577539132,0.0365798325826944,0.0365798325826944,0.0532540503775575,0.645766479683653,0.182582031421234,0.607142850756645,0.764172315597534,3.77358490566206e-07,-0.0292075,0.00792,0.0555375,0.119771742123444
2622,"N",1.31302604238611,1.28129188940958,1.2136312008966,1.3949543686449,0.0462107677681555,0.0168509268236032,0.0168509268236032,0.0477027250383658,0.248300188497917,0.171087959591677,0.136792451143265,0.297169804573059,9.00900900905275e-08,-0.04126,7e-04,0.04547,0.10903515721167
2435,"N",1.19613912831182,0.529651641845703,0.160900115966797,1.87105941772461,0.0629078846381867,0.0554242273217569,0.0554242273217569,0.0713603551399612,0.160906854025815,0.204585928715623,0.0676691755652428,0.137844607234001,-4.58715596330867e-07,-0.04988,-0.00673,0.0317,0.166777623334661
11276,"N",5.14098599787836,5.45612394609043,4.91161462300384,5.77429674924446,0.112531856188074,0.0661851889455564,0.0661851889455564,0.11974973517935,0.355860510337962,0.116391503404099,0.325144499540329,0.358381509780884,-3.64963503649571e-07,-0.01505,0.00036,0.01244,0.0948945076930535
63813,"N",0.613166912311873,0.231490360589324,0.1243164242789,0.428694036519832,0.0355327244193189,0.0300819780216525,0.0300819780216525,0.0396265985240898,0.285806462380894,0.194954317277069,0.140929535031319,0.354572713375092,1.26582278480141e-07,-0.023895,0,0.020435,0.122636589548705
21429,"N",0.764245945195172,0.240952689384835,0.0923643645269072,0.426965063286738,0.0463842649640339,0.0391947989698342,0.0391947989698342,0.0588209546126696,0.466911762583186,0.167956371737187,0.402205877006054,0.497794106602669,-3.75000000001603e-07,-0.02199,-0.00171,0.02659,0.149798845396539
63549,"N",0.866178513285105,0.529272701721894,0.374524014022134,0.597284831924156,0.048113628471213,0.0344039504499821,0.0344039504499821,0.0579560347756241,0.252394915948801,0.209382867666947,0.126881722360849,0.259139776229858,1.01010101010031e-07,-0.034755,-0.00439,0.01501,0.125516596280438
5112,"N",2.36096444770937,1.96864776940909,1.79519255828735,2.99018905216198,0.0671157538407806,0.0274105100595952,0.0274105100595952,0.0870025277671211,0.162813299512491,0.212422987601309,0.0664961636066437,0.136189259588718,3.99999999998829e-07,-0.0216,-0.00057,0.0215775,0.176587933587568
56986,"N",0.663047713505217,0.33574878010485,0.262333274348503,0.36885633611865,0.0442830629984092,0.0370664152513106,0.0370664152513106,0.0545156465378273,0.324013301362403,0.165458364360325,0.256825931370258,0.337883949279785,-1.0256410256419e-06,-0.0220825,-0.002805,0.025565,0.145701860059879
26557,"N",0.690864268304107,0.386981768397283,0.239708083115763,0.800871678609684,0.0586890383821113,0.049580088241095,0.049580088241095,0.0724645942092397,0.239245019124863,0.157526833762765,0.175257727503777,0.278350502252579,1.50375939849523e-07,-0.02873,0.00282,0.03685,0.12335938782731
20816,"N",0.608048957035908,0.167789224375276,0.0625711659710112,1.03435990164275,0.0406763770195918,0.0308878126887037,0.0308878126887037,0.0524459928801941,0.45807738268505,0.136733493709891,0.407339453697205,0.483486235141754,1.73913043478593e-07,-0.021595,-0.0042,0.01573,0.118712284411281
30536,"N",0.348054337885613,0.0692993034446067,0.0395958082104821,0.244055879329725,0.0298490040571263,0.0280119087948944,0.0280119087948944,0.0398883828097441,0.289181821373285,0.114883344908373,0.247960850596428,0.295269161462784,1.34228187919221e-07,-0.01009,-0.00117,0.00957,0.092720827575028
45370,"N",1.81953094709366,1.60092811515313,1.50369544110739,1.91100788448511,0.0538871860883929,0.0180151129775008,0.0180151129775008,0.0429018049240808,0.151634275540709,0.165782248908222,0.0795053020119667,0.143992934376001,-1.87499999999196e-07,-0.0324375,-0.0017,0.025,0.129634440991426
64014,"N",0.946285133647458,0.873020735925037,0.691002392195919,1.06980646487381,0.0526612876161534,0.0402358560760196,0.0402358560760196,0.0542200453284676,0.177850231245073,0.144271813461971,0.10530973598361,0.183185838162899,1.75438596491377e-07,-0.03385,-0.00062,0.029015,0.0999492922876024
12334,"N",3.85073282832145,3.74070839500576,3.0549914359477,4.38188413403234,0.0880045964918579,0.0362171672732766,0.0362171672732766,0.109346259900754,0.114692378619855,0.182075350695367,0.0515151508152485,0.0939393937587738,-4.0404040404149e-07,-0.018375,-0.002,0.014085,0.128798468031192
69353,"N",0.502831551689062,0.191826278411778,0.107369173723169,0.334111793510173,0.0345800815013424,0.027869228179343,0.027869228179343,0.0411128719706247,0.292770042140601,0.1619502346875,0.238738745450974,0.358108103275299,3.03030303030481e-07,-0.035215,0.00152,0.017735,0.112778746337319
17746,"N",1.17014503191637,0.872884620336548,0.701969426535122,1.08772281230304,0.0589021197917025,0.0475737105033444,0.0475737105033444,0.0645713251721513,0.441633596760637,0.168569579963629,0.402777776122093,0.490226343274117,8.92857142845839e-08,-0.0394725,-0.00353,0.04004,0.153939318924058
40896,"N",3.71752588706162,3.92796330321519,2.88634825911364,4.22488463429851,0.085906897838946,0.0403384193503486,0.0403384193503486,0.110783549879004,0.409193146591767,0.150287723926163,0.334928244352341,0.454545468091965,8.54700854704478e-08,-0.04778,-0.00469,0.05033,0.106322001011694
68602,"N",0.695848070509812,0.219146821064121,0.0402963832262785,0.458508962059412,0.0440622227555063,0.0362580964123666,0.0362580964123666,0.058728742001697,0.384566497537169,0.155716544666244,0.260135143995285,0.452702701091766,-9.90099009910455e-08,-0.02061,-0.00252,0.01934,0.100630549581079
4695,"N",0.401359982850495,0.0346273246630701,0.00899330090475552,0.350063638579686,0.0352667335084939,0.0340927479518787,0.0340927479518787,0.0506088766464089,0.344407703491977,0.177334743288079,0.292237430810928,0.414383560419083,-5.15608393443017e-19,-0.02326,0.00473,0.038705,0.11260488917057
65854,"N",1.75110888687558,1.49410521627043,1.04160468083469,2.11715470627396,0.0616021208018345,0.0366519741861833,0.0366519741861833,0.0627073514843808,0.180608610439143,0.147883316678348,0.115021008998156,0.178571432828903,-2.50516411066726e-19,-0.049365,-0.007365,0.028425,0.141447724160656
34462,"N",0.837845575860152,0.292243778631859,0.116823221081893,0.510550576661274,0.0493122860008859,0.0411686865350069,0.0411686865350069,0.0643683310417324,0.117116605820085,0.168876904658383,0.0344827584922314,0.115660918876529,6.57894736846505e-08,-0.02478,0.00477,0.038485,0.139941927768906
44818,"N",1.56900157705595,0.779188087483059,0.622312743018299,1.76385462932545,0.0665705441021422,0.046882977284081,0.046882977284081,0.0814155356575169,0.325963446307321,0.12499825245885,0.287758350372314,0.324324309825897,1.55038759690031e-07,-0.02702,-0.00435,0.01319,0.108074460782431
34591,"N",0.25599323589697,0.0607673455979391,0.0375999977528294,0.115037122750968,0.0402068726681818,0.0393151645427052,0.0393151645427052,0.0468797422911182,0.139411264961712,0.2124632163734,0.0493762996047735,0.11902286671102,-1.13636363637784e-07,-0.0508625,-0.004085,0.016375,0.173859310214503
31322,"N",1.32457668867826,0.902982803848865,0.493918678891905,1.89013233398278,0.0577521601783479,0.0338164137006067,0.0338164137006067,0.0665033779524777,0.137119185529713,0.162584079597078,0.0736196339130402,0.12269938737154,-4.27350427349972e-07,-0.0544,-0.01529,0.02504,0.134895091040722
6502,"N",1.84177094315025,1.65732696202501,1.49618652542229,1.88881399191676,0.0556930280310937,0.0211754367053287,0.0211754367053287,0.0506313941846113,0.167364531867206,0.207068080837664,0.0689655169844627,0.145320191979408,3.99999999999129e-07,-0.012065,0.00334,0.01913,0.174220951284583
49339,"N",10.0942217633576,9.83958732626149,9.50925544727275,11.2325395289817,0.13410949397827,0.0541876417241694,0.0541876417241694,0.136284322524702,0.696131643673328,0.165880187461207,0.628930807113647,0.803459092974663,6.84931506847377e-08,-0.0321975,0.00596,0.0488,0.111543019760255
30402,"N",2.80851232188819,2.46089807232155,1.94733451508872,3.05201191569277,0.0725103635554765,0.033751815399565,0.033751815399565,0.0721345517822525,0.204849173249283,0.152393700657067,0.125984251499176,0.212106302380562,6.33802816901337e-07,-0.0319125,-0.001465,0.0211625,0.119718100021029
68446,"N",0.572774456089296,0.246769504918442,0.207867541842951,0.464692751167736,0.035027804260657,0.0249917607938921,0.0249917607938921,0.0418982137668301,0.214611801482818,0.173996949777277,0.141071423888206,0.221428573131561,1.73913043477789e-07,-0.072865,-0.01512,0.030125,0.135223390870685
22363,"N",0.858648927336992,0.21846422473506,0.135051533335987,0.465926840997457,0.0501457227840765,0.044064390089907,0.044064390089907,0.0674746430139164,0.0908700903981096,0.163180788315531,0.0347490347921848,0.0868725888431072,-3.03030303029925e-07,-0.02914,-0.00177,0.01524,0.126021126196628
40837,"N",1.94499326929379,1.80256982406189,1.54044386454078,2.29661493512999,0.0559749744253825,0.0195516139999266,0.0195516139999266,0.061414080740554,0.142946215715773,0.154597770912812,0.0589622631669045,0.144654095172882,8.62068965519585e-08,-0.0322375,0.003555,0.01741,0.139980136165322
27221,"N",2.02365899476848,2.33198022025309,0.898458224329865,2.60627747239159,0.0645176681018106,0.0312046565584497,0.0312046565584497,0.0682265993306991,0.210132458502902,0.175280179261611,0.132978722453117,0.228058513253927,1.96078431372799e-07,-0.02143,-0.00062,0.02486,0.137422440498037
23652,"N",0.661056681825778,0.67266802987485,0.242519707531401,0.975308628530058,0.0419754081477322,0.0331286040187078,0.0331286040187078,0.0450192431438307,0.159248928239028,0.196427011774703,0.077067669481039,0.13847117498517,1.6129032257904e-07,-0.0266275,-0.00225,0.0228475,0.160994988055019
15296,"N",2.42358370787717,2.71322654213544,1.06917341351524,3.06158254203508,0.0682320816803373,0.0282081191428823,0.0282081191428823,0.0768531133103403,0.371686838184283,0.156111086550284,0.266393452882767,0.4426229596138,-1.86915887850231e-07,-0.0517,-0.00805,0.03676,0.119333366041976
10191,"N",0.5751509730057,0.212428990243624,0.166076102851701,0.501914396827493,0.0349486308919733,0.0258244598001406,0.0258244598001406,0.0412901313201783,0.173885921363465,0.17252562943714,0.101307190954685,0.169934645295143,-7.46128222337752e-19,-0.0278975,0.00165,0.02588,0.129198554057862
61595,"N",1.25611904092506,0.822434823580157,0.261833641401714,1.40467865422321,0.0580217120450867,0.0393678337902486,0.0393678337902486,0.0666027423767689,0.309364022354239,0.168637187857525,0.201465204358101,0.333333343267441,-2.64897240399284e-19,-0.02414,0.00077,0.01627,0.134692987111531
62653,"N",0.86595445969853,0.311089698727549,0.232773295543246,0.572781098881805,0.0528772592063602,0.0474743939866176,0.0474743939866176,0.070304767009728,0.286306043184902,0.161205108009796,0.236111104488373,0.34490741789341,-2.105263157891e-07,-0.029065,0.0053,0.03934,0.11949191860842
56286,"N",0.975245368541653,0.570845568756549,0.0718359401927023,1.99783144103916,0.0580712685434129,0.0454931495105103,0.0454931495105103,0.0609203683259329,0.72695651948452,0.174625176192066,0.718918919563293,0.810810804367065,4.34782608696665e-07,-0.02226,0.00488,0.037935,0.133852189749315
45728,"N",1.97929616875291,1.83225512064141,0.903220823338686,2.45228114243991,0.0710041516047092,0.0410235138271665,0.0410235138271665,0.0858018280034048,0.299825403929271,0.117306550546903,0.259493678808212,0.300632923841476,-6.89655172411334e-08,-0.01342,-0.00418,0.00564,0.0990154591710624
37799,"N",3.57515746374749,3.32811286215399,2.98766754309632,3.93872344985351,0.103241406059365,0.0725011947948435,0.0725011947948435,0.107155525810899,0.31536606343158,0.18143209763719,0.242171183228493,0.359603337943554,8.62068965512333e-08,-0.060655,-0.005025,0.0450725,0.161861904127619
12467,"N",1.10172094345049,0.911526196450624,0.610743946140823,0.967615312426981,0.0505417248601634,0.0342144849966023,0.0342144849966023,0.0617117352752233,0.208989650509985,0.165125553895148,0.154875710606575,0.21223708987236,3.17460317460502e-07,-0.0362975,0.000305,0.0363225,0.122858995307216
70345,"N",0.642278544122185,0.183863545034118,0.0302464055471589,0.654868473235775,0.0452113177712326,0.039579162569264,0.039579162569264,0.0592184297358208,0.165154616131859,0.152996704771699,0.0842490866780281,0.167124547064304,-5.23255813953541e-07,-0.035665,-0.001385,0.027555,0.119548694452673
48129,"N",1.10390700131629,0.702379723932073,0.305818318425621,2.07644935045093,0.0461796067507411,0.0342984557159362,0.0342984557159362,0.0504948331147809,0.0999063438617847,0.138778666478172,0.0466751903295517,0.0971866995096207,4.92957746478891e-07,-0.020715,-0.002605,0.021185,0.114080023228238
23172,"N",3.73910185842577,3.88480489371187,2.77503418033834,4.45713196998792,0.086991499841648,0.0420532430512326,0.0420532430512326,0.108021913394688,0.439508603532103,0.163274588997427,0.369973182678223,0.482573732733727,-3.79746835443442e-07,-0.03428,0.00191,0.022785,0.121372064282995
19230,"N",0.754345020540193,0.412101983298062,0.358103546150548,0.462942259985873,0.0476829929985505,0.0344780870181691,0.0344780870181691,0.0631862536341502,0.144791326305845,0.144824996683765,0.0869565233588219,0.14906832575798,-2.6315789473745e-07,-0.053285,-0.009255,0.0151525,0.137183401421578
31542,"N",0.78132482579505,0.245295857789956,0.0859750577141085,0.500173799965897,0.0470619274776883,0.0400367422359011,0.0400367422359011,0.0605664623792028,0.187285396021486,0.14895240284594,0.138047143816948,0.198653191328049,-9.90099009904471e-08,-0.00972,-0.00091,0.0136,0.118190544947513
54047,"N",1.03880425045681,0.486992637133754,0.404139385948342,1.17530858844586,0.052013663524259,0.0380420387989715,0.0380420387989715,0.0617974764704142,0.209354748638968,0.196054078979189,0.102564102038741,0.231755424290895,-1.19047619047248e-07,-0.030505,0.009715,0.0488025,0.134461863034948
21268,"N",2.2927478179242,2.03989662402269,1.44895402397957,2.50150211809015,0.0744915154676757,0.0476168689566107,0.0476168689566107,0.0836627606327176,0.453732623473594,0.167302342671669,0.382047474384308,0.496290802955627,2.63157894736933e-07,-0.03379,9.5e-05,0.040445,0.142132994461513
4798,"N",1.41039445567133,1.15026677376523,0.991882298549045,1.35956032670427,0.0493704514867035,0.0219801619183583,0.0219801619183583,0.0564800902465539,0.115666261964799,0.147231988188759,0.0638977661728859,0.108626201748848,-1.8407036227475e-19,-0.04526,-0.00994,0.01865,0.114075836805421
29745,"N",2.71333459854921,2.59006706553629,2.23813895761287,3.07596261622408,0.0696557677478105,0.0275168154259102,0.0275168154259102,0.0936726663111476,0.153777089249343,0.176458564072611,0.0835913307964802,0.157894730567932,-3.99999999998321e-07,-0.04213,-0.003075,0.01536,0.142076270418966
20874,"N",0.854825811502224,0.368123026614114,0.28904382617926,0.49497658615417,0.0537091047678434,0.0409558657205712,0.0409558657205712,0.0703549971333143,0.290619731632662,0.205849415493567,0.157786890864372,0.347336068749428,1.57963114407113e-18,-0.07954,-0.00361,0.041845,0.175074828422506
70809,"N",2.90606504544426,3.00171433245878,2.11028793762075,3.38020439014745,0.0769209532132116,0.0401541271133553,0.0401541271133553,0.0527121132256999,0.259675730514347,0.175600607574316,0.172161176800728,0.267399281263351,5.46205080742555e-19,-0.07041,-0.02617,0.04902,0.145406059208987
54361,"N",3.32808552617612,3.11686706542969,2.90846633911133,3.77227783203125,0.0777063989535543,0.0342806484913873,0.0342806484913873,0.0817733197220672,0.208049451081584,0.188184262556334,0.131428569555283,0.218571424484253,1.87989189186008e-18,-0.04398,-0.002245,0.0317175,0.15091773188747
67906,"N",0.570753530309914,0.189233905331116,0.1614547614818,0.396215757002915,0.0361617497378427,0.0305648647448745,0.0305648647448745,0.0433370804613353,0.21765785881936,0.172788610670416,0.132450327277184,0.231788083910942,-9.90099009900421e-08,-0.0145,0.00236,0.01669,0.131386747760153
70318,"N",0.321080672129773,0.171687921851733,0.0227143952546145,0.48740585025807,0.0331727655290394,0.0239919327431997,0.0239919327431997,0.0415716132258916,0.236935687616908,0.182847393020312,0.140077814459801,0.276264578104019,3.22580645160683e-07,-0.03511,0.00055,0.01959,0.13558268299913
34617,"N",0.986643175440231,0.477251685186554,0.188880877609526,0.876849320653138,0.0575228599691001,0.0483757775779577,0.0483757775779577,0.0618796756596807,0.515378698396186,0.239943881621726,0.299307949841022,0.719723165035248,-5.99322867568376e-19,-0.0097,0.003515,0.01131,0.0877046441187695
65591,"N",1.74255239384321,1.491121039766,1.3249177255443,1.94487363496915,0.0531520869572676,0.020844326051594,0.020844326051594,0.0641166291342004,0.749839588686406,0.199241760397334,0.722388088703155,0.840298503637314,1.86915887850735e-07,-0.02181,0.00232,0.06067,0.131518833718241
46804,"N",0.81355451586908,0.214861725379127,0.142258651869112,0.490577988685553,0.0473273802546817,0.0408142440466183,0.0408142440466183,0.062630857828988,0.337163840359362,0.128022096492607,0.303462326526642,0.35641548037529,1.45985401460475e-07,-0.0254,-4e-05,0.02165,0.0971140509157797
3984,"N",0.62568042220544,0.46251159361051,0.226328566839763,0.664824797530949,0.0339537386964434,0.0198105547742805,0.0198105547742805,0.0329444820999567,0.142330009768688,0.182694887727809,0.0519125685095787,0.144808739423752,1.03092783505551e-07,-0.03138,-0.00131,0.00944,0.142820252192914
25012,"N",1.35691663829795,1.24135104030275,0.846966906929142,1.45880477512899,0.0613100995255851,0.0400327339903901,0.0400327339903901,0.102180957206731,0.0995317470968554,0.163278689205478,0.0427046269178391,0.0871886126697063,-4.47361037680272e-20,-0.01664,-0.00367,0.02246,0.119929366774338
53980,"N",0.822853452306423,0.499846870435074,0.385263941132091,0.649656438698592,0.0490138000179327,0.0365591901676246,0.0365591901676246,0.0619856601324439,0.615332430367594,0.166099713619164,0.558441579341888,0.688311696052551,2.98507462686846e-07,-0.038175,0.00083,0.0318075,0.11229120648584
47173,"N",1.66918137702313,1.35795759865066,0.918232544039142,1.70261991469362,0.0610405465490657,0.0368449696041323,0.0368449696041323,0.0686997575798915,0.224218846747785,0.170768111773361,0.151565074920654,0.23558484017849,-2.86625278446414e-19,-0.04484,0.00399,0.03008,0.123591979492665
